time,x,y,altitude,velocity,mach,mass,phase
45.2,380.013,0,9637.2,473.192,1.57047,312268,MAX_Q
45.3,383.725,0,9684.45,474.6,1.57621,311993,MAX_Q
45.4,387.466,0,9731.83,476.011,1.58196,311718,MAX_Q
45.5,391.236,0,9779.35,477.424,1.58774,311443,MAX_Q
45.6,395.034,0,9827.01,478.839,1.59354,311168,MAX_Q
45.7,398.862,0,9874.82,480.256,1.59935,310893,MAX_Q
45.8,402.719,0,9922.76,481.675,1.60519,310618,MAX_Q
45.9,406.605,0,9970.84,483.097,1.61104,310343,MAX_Q
46,410.521,0,10019.1,484.521,1.61692,310068,MAX_Q
46.1,414.466,0,10067.4,485.947,1.62281,309793,MAX_Q
46.2,418.442,0,10115.9,487.375,1.62873,309518,MAX_Q
46.3,422.447,0,10164.6,488.806,1.63466,309242,MAX_Q
46.4,426.483,0,10213.4,490.239,1.64062,308967,MAX_Q
46.5,430.55,0,10262.3,491.674,1.64659,308692,MAX_Q
46.6,434.647,0,10311.4,493.111,1.65258,308417,MAX_Q
46.7,438.774,0,10360.6,494.551,1.6586,308142,MAX_Q
46.8,442.933,0,10409.9,495.993,1.66464,307867,MAX_Q
46.9,447.123,0,10459.4,497.437,1.67069,307592,MAX_Q
47,451.344,0,10509,498.883,1.67677,307317,MAX_Q
47.1,455.597,0,10558.8,500.332,1.68287,307042,MAX_Q
47.2,459.881,0,10608.7,501.783,1.68899,306767,MAX_Q
47.3,464.198,0,10658.8,503.237,1.69513,306492,MAX_Q
47.4,468.546,0,10709,504.693,1.70129,306217,MAX_Q
47.5,472.927,0,10759.4,506.151,1.70747,305942,MAX_Q
47.6,477.34,0,10809.9,507.611,1.71368,305667,MAX_Q
47.7,481.785,0,10860.5,509.074,1.71991,305391,MAX_Q
47.8,486.264,0,10911.3,510.539,1.72616,305116,MAX_Q
47.9,490.775,0,10962.2,512.007,1.73243,304841,MAX_Q
48,495.319,0,11013.3,513.476,1.73872,304566,MAX_Q
48.1,499.897,0,11064.5,514.949,1.74504,304291,MAX_Q
48.2,504.508,0,11115.9,516.423,1.75018,304016,MAX_Q
48.3,509.153,0,11167.4,517.9,1.75519,303741,MAX_Q
48.4,513.832,0,11219,519.38,1.7602,303466,MAX_Q
48.5,518.545,0,11270.8,520.861,1.76523,303191,MAX_Q
48.6,523.293,0,11322.8,522.346,1.77026,302916,MAX_Q
48.7,528.074,0,11374.9,523.833,1.77529,302641,MAX_Q
48.8,532.891,0,11427.1,525.322,1.78034,302366,MAX_Q
48.9,537.742,0,11479.5,526.813,1.7854,302091,MAX_Q
49,542.628,0,11532,528.307,1.79046,301816,MAX_Q
49.1,547.55,0,11584.7,529.804,1.79553,301541,MAX_Q
49.2,552.507,0,11637.5,531.303,1.80061,301265,MAX_Q
49.3,557.499,0,11690.5,532.805,1.8057,300990,MAX_Q
49.4,562.528,0,11743.6,534.309,1.8108,300715,MAX_Q
49.5,567.592,0,11796.9,535.815,1.8159,300440,MAX_Q
49.6,572.693,0,11850.3,537.324,1.82102,300165,MAX_Q
49.7,577.83,0,11903.8,538.836,1.82614,299890,MAX_Q
49.8,583.003,0,11957.6,540.349,1.83127,299615,MAX_Q
49.9,588.214,0,12011.4,541.866,1.83641,299340,MAX_Q
50,593.461,0,12065.4,543.385,1.84156,299065,MAX_Q
50.1,598.746,0,12119.6,544.906,1.84671,298790,MAX_Q
50.2,604.068,0,12173.9,546.43,1.85188,298515,MAX_Q
50.3,609.428,0,12228.3,547.957,1.85705,298240,MAX_Q
50.4,614.825,0,12282.9,549.486,1.86224,297965,MAX_Q
50.5,620.261,0,12337.7,551.018,1.86743,297690,MAX_Q
50.6,625.735,0,12392.6,552.552,1.87263,297414,MAX_Q
50.7,631.247,0,12447.7,554.088,1.87783,297139,MAX_Q
50.8,636.798,0,12502.9,555.628,1.88305,296864,MAX_Q
50.9,642.388,0,12558.2,557.169,1.88827,296589,MAX_Q
51,648.017,0,12613.7,558.714,1.89351,296314,MAX_Q
51.1,653.685,0,12669.4,560.261,1.89875,296039,MAX_Q
51.2,659.392,0,12725.2,561.81,1.904,295764,MAX_Q
51.3,665.14,0,12781.2,563.362,1.90926,295489,MAX_Q
51.4,670.927,0,12837.3,564.917,1.91453,295214,MAX_Q
51.5,676.755,0,12893.6,566.474,1.91981,294939,MAX_Q
51.6,682.622,0,12950,568.034,1.92509,294664,MAX_Q
51.7,688.531,0,13006.6,569.596,1.93039,294389,MAX_Q
51.8,694.48,0,13063.3,571.161,1.93569,294114,MAX_Q
51.9,700.47,0,13120.2,572.729,1.94101,293839,MAX_Q
52,706.502,0,13177.2,574.299,1.94633,293563,MAX_Q
52.1,712.574,0,13234.4,575.872,1.95166,293288,MAX_Q
52.2,718.689,0,13291.7,577.448,1.957,293013,MAX_Q
52.3,724.845,0,13349.2,579.026,1.96235,292738,MAX_Q
52.4,731.044,0,13406.9,580.606,1.9677,292463,MAX_Q
52.5,737.285,0,13464.7,582.19,1.97307,292188,MAX_Q
52.6,743.568,0,13522.6,583.776,1.97844,291913,MAX_Q
52.7,749.894,0,13580.7,585.364,1.98383,291638,MAX_Q
52.8,756.263,0,13639,586.956,1.98922,291363,MAX_Q
52.9,762.676,0,13697.4,588.55,1.99462,291088,MAX_Q
53,769.132,0,13756,590.146,2.00003,290813,MAX_Q
53.1,775.631,0,13814.8,591.746,2.00545,290538,MAX_Q
53.2,782.175,0,13873.6,593.348,2.01088,290263,MAX_Q
53.3,788.762,0,13932.7,594.952,2.01632,289988,MAX_Q
53.4,795.394,0,13991.9,596.559,2.02177,289712,MAX_Q
53.5,802.071,0,14051.3,598.169,2.02722,289437,MAX_Q
53.6,808.792,0,14110.8,599.782,2.03269,289162,MAX_Q
53.7,815.559,0,14170.5,601.397,2.03816,288887,MAX_Q
53.8,822.371,0,14230.3,603.014,2.04365,288612,MAX_Q
53.9,829.228,0,14290.3,604.635,2.04914,288337,MAX_Q
54,836.131,0,14350.4,606.258,2.05464,288062,MAX_Q
54.1,843.081,0,14410.7,607.884,2.06015,287787,MAX_Q
54.2,850.076,0,14471.2,609.512,2.06567,287512,MAX_Q
54.3,857.118,0,14531.8,611.143,2.0712,287237,MAX_Q
54.4,864.207,0,14592.6,612.777,2.07673,286962,MAX_Q
54.5,871.342,0,14653.6,614.414,2.08228,286687,MAX_Q
54.6,878.525,0,14714.7,616.053,2.08783,286412,MAX_Q
54.7,885.756,0,14775.9,617.695,2.0934,286137,MAX_Q
54.8,893.034,0,14837.3,619.34,2.09897,285861,MAX_Q
54.9,900.36,0,14898.9,620.987,2.10456,285586,MAX_Q
55,907.734,0,14960.7,622.637,2.11015,285311,MAX_Q
55.1,915.157,0,15022.6,624.29,2.11575,285036,MAX_Q
55.2,922.628,0,15084.6,625.946,2.12136,284761,MAX_Q
55.3,930.148,0,15146.9,627.604,2.12698,284486,MAX_Q
55.4,937.718,0,15209.3,629.265,2.13261,284211,MAX_Q
55.5,945.337,0,15271.8,630.929,2.13825,283936,MAX_Q
55.6,953.006,0,15334.5,632.596,2.1439,283661,MAX_Q
55.7,960.724,0,15397.4,634.265,2.14956,283386,MAX_Q
55.8,968.493,0,15460.4,635.937,2.15522,283111,MAX_Q
55.9,976.312,0,15523.6,637.612,2.1609,282836,MAX_Q
56,984.183,0,15587,639.29,2.16658,282561,MAX_Q
56.1,992.104,0,15650.5,640.97,2.17228,282286,MAX_Q
56.2,1000.08,0,15714.2,642.653,2.17798,282011,MAX_Q
56.3,1008.1,0,15778,644.339,2.1837,281735,MAX_Q
56.4,1016.18,0,15842,646.028,2.18942,281460,MAX_Q
56.5,1024.3,0,15906.2,647.72,2.19515,281185,MAX_Q
56.6,1032.48,0,15970.5,649.414,2.2009,280910,MAX_Q
56.7,1040.71,0,16035,651.111,2.20665,280635,MAX_Q
56.8,1049,0,16099.7,652.811,2.21241,280360,MAX_Q
56.9,1057.34,0,16164.5,654.514,2.21818,280085,MAX_Q
57,1065.73,0,16229.5,656.22,2.22396,279810,MAX_Q
57.1,1074.17,0,16294.7,657.929,2.22975,279535,MAX_Q
57.2,1082.67,0,16360,659.64,2.23555,279260,MAX_Q
57.3,1091.23,0,16425.5,661.354,2.24136,278985,MAX_Q
57.4,1099.83,0,16491.2,663.071,2.24718,278710,MAX_Q
57.5,1108.5,0,16557,664.791,2.25301,278435,MAX_Q
57.6,1117.21,0,16623,666.514,2.25885,278160,MAX_Q
57.7,1125.99,0,16689.2,668.24,2.2647,277884,MAX_Q
57.8,1134.81,0,16755.5,669.968,2.27055,277609,MAX_Q
57.9,1143.7,0,16822,671.699,2.27642,277334,MAX_Q
58,1152.64,0,16888.6,673.434,2.2823,277059,MAX_Q
58.1,1161.63,0,16955.5,675.171,2.28819,276784,MAX_Q
58.2,1170.69,0,17022.5,676.911,2.29408,276509,MAX_Q
58.3,1179.8,0,17089.6,678.654,2.29999,276234,MAX_Q
58.4,1188.96,0,17157,680.4,2.30591,275959,MAX_Q
58.5,1198.19,0,17224.5,682.148,2.31183,275684,MAX_Q
58.6,1207.47,0,17292.1,683.9,2.31777,275409,MAX_Q
58.7,1216.81,0,17360,685.655,2.32372,275134,MAX_Q
58.8,1226.21,0,17428,687.412,2.32967,274859,MAX_Q
58.9,1235.67,0,17496.1,689.173,2.33564,274584,MAX_Q
59,1245.18,0,17564.5,690.936,2.34162,274309,MAX_Q
59.1,1254.76,0,17633,692.702,2.3476,274033,MAX_Q
59.2,1264.39,0,17701.7,694.471,2.3536,273758,MAX_Q
59.3,1274.09,0,17770.6,696.244,2.3596,273483,MAX_Q
59.4,1283.84,0,17839.6,698.019,2.36562,273208,MAX_Q
59.5,1293.66,0,17908.8,699.797,2.37165,272933,MAX_Q
59.6,1303.53,0,17978.1,701.578,2.37768,272658,MAX_Q
59.7,1313.47,0,18047.7,703.362,2.38373,272383,MAX_Q
59.8,1323.46,0,18117.4,705.149,2.38978,272108,MAX_Q
59.9,1333.52,0,18187.3,706.939,2.39585,271833,MAX_Q
60,1343.64,0,18257.3,708.732,2.40193,271558,MAX_Q
60.1,1353.83,0,18327.6,710.528,2.40801,271283,MAX_Q
60.2,1364.07,0,18398,712.327,2.41411,271008,MAX_Q
60.3,1374.38,0,18468.5,714.129,2.42022,270733,MAX_Q
60.4,1384.75,0,18539.3,715.934,2.42633,270458,MAX_Q
60.5,1395.19,0,18610.2,717.741,2.43246,270182,MAX_Q
60.6,1405.69,0,18681.3,719.552,2.4386,269907,MAX_Q
60.7,1416.25,0,18752.6,721.366,2.44475,269632,MAX_Q
60.8,1426.87,0,18824,723.183,2.4509,269357,MAX_Q
60.9,1437.57,0,18895.6,725.004,2.45707,269082,MAX_Q
61,1448.32,0,18967.4,726.827,2.46325,268807,MAX_Q
61.1,1459.14,0,19039.4,728.653,2.46944,268532,MAX_Q
61.2,1470.03,0,19111.5,730.482,2.47564,268257,MAX_Q
61.3,1480.98,0,19183.8,732.314,2.48185,267982,MAX_Q
61.4,1492,0,19256.3,734.149,2.48807,267707,MAX_Q
61.5,1503.09,0,19329,735.988,2.4943,267432,MAX_Q
61.6,1514.24,0,19401.8,737.829,2.50054,267157,MAX_Q
61.7,1525.46,0,19474.9,739.674,2.50679,266882,MAX_Q
61.8,1536.74,0,19548,741.521,2.51305,266607,MAX_Q
61.9,1548.1,0,19621.4,743.372,2.51932,266332,MAX_Q
62,1559.52,0,19695,745.226,2.52561,266056,MAX_Q
62.1,1571.01,0,19768.7,747.083,2.5319,265781,MAX_Q
62.2,1582.57,0,19842.6,748.943,2.5382,265506,MAX_Q
62.3,1594.2,0,19916.7,750.806,2.54452,265231,MAX_Q
62.4,1605.9,0,19990.9,752.672,2.55084,264956,MAX_Q
62.5,1617.66,0,20065.4,754.541,2.55718,264681,MAX_Q
62.6,1629.5,0,20140,756.414,2.56351,264406,MAX_Q
62.7,1641.41,0,20214.8,758.289,2.56943,264131,MAX_Q
62.8,1653.39,0,20289.8,760.168,2.57535,263856,MAX_Q
62.9,1665.44,0,20364.9,762.05,2.58128,263581,MAX_Q
63,1677.56,0,20440.2,763.935,2.58722,263306,MAX_Q
63.1,1689.75,0,20515.7,765.823,2.59317,263031,MAX_Q
63.2,1702.02,0,20591.4,767.714,2.59912,262756,MAX_Q
63.3,1714.36,0,20667.3,769.609,2.60509,262481,MAX_Q
63.4,1726.76,0,20743.4,771.506,2.61106,262205,MAX_Q
63.5,1739.25,0,20819.6,773.407,2.61703,261930,MAX_Q
63.6,1751.8,0,20896,775.311,2.62302,261655,MAX_Q
63.7,1764.43,0,20972.6,777.218,2.62901,261380,MAX_Q
63.8,1777.14,0,21049.4,779.129,2.63501,261105,MAX_Q
63.9,1789.92,0,21126.3,781.042,2.64102,260830,MAX_Q
64,1802.77,0,21203.4,782.959,2.64704,260555,MAX_Q
64.1,1815.7,0,21280.8,784.879,2.65306,260280,MAX_Q
64.2,1828.7,0,21358.3,786.802,2.6591,260005,MAX_Q
64.3,1841.78,0,21436,788.729,2.66514,259730,MAX_Q
64.4,1854.94,0,21513.8,790.658,2.67118,259455,MAX_Q
64.5,1868.17,0,21591.9,792.591,2.67724,259180,MAX_Q
64.6,1881.48,0,21670.1,794.527,2.6833,258905,MAX_Q
64.7,1894.87,0,21748.5,796.467,2.68937,258630,MAX_Q
64.8,1908.33,0,21827.1,798.409,2.69545,258354,MAX_Q
64.9,1921.88,0,21905.9,800.355,2.70154,258079,MAX_Q
65,1935.5,0,21984.9,802.304,2.70763,257804,MAX_Q
65.1,1949.2,0,22064,804.257,2.71373,257529,MAX_Q
65.2,1962.98,0,22143.3,806.212,2.71984,257254,MAX_Q
65.3,1976.84,0,22222.9,808.171,2.72596,256979,MAX_Q
65.4,1990.77,0,22302.6,810.133,2.73209,256704,MAX_Q
65.5,2004.79,0,22382.5,812.099,2.73822,256429,MAX_Q
65.6,2018.89,0,22462.5,814.068,2.74436,256154,MAX_Q
65.7,2033.07,0,22542.8,816.04,2.75051,255879,MAX_Q
65.8,2047.33,0,22623.3,818.015,2.75667,255604,MAX_Q
65.9,2061.67,0,22703.9,819.994,2.76283,255329,MAX_Q
66,2076.1,0,22784.7,821.976,2.769,255054,MAX_Q
66.1,2090.61,0,22865.7,823.961,2.77518,254779,MAX_Q
66.2,2105.2,0,22946.9,825.95,2.78137,254503,MAX_Q
66.3,2119.87,0,23028.3,827.942,2.78757,254228,MAX_Q
66.4,2134.63,0,23109.9,829.937,2.79377,253953,MAX_Q
66.5,2149.47,0,23191.6,831.936,2.79998,253678,MAX_Q
66.6,2164.39,0,23273.6,833.938,2.8062,253403,MAX_Q
66.7,2179.4,0,23355.7,835.943,2.81243,253128,MAX_Q
66.8,2194.5,0,23438,837.952,2.81866,252853,MAX_Q
66.9,2209.68,0,23520.5,839.964,2.82491,252578,MAX_Q
67,2224.94,0,23603.2,841.979,2.83116,252303,MAX_Q
67.1,2240.29,0,23686.1,843.998,2.83742,252028,MAX_Q
67.2,2255.73,0,23769.2,846.02,2.84369,251753,MAX_Q
67.3,2271.26,0,23852.5,848.046,2.84996,251478,MAX_Q
67.4,2286.87,0,23935.9,850.075,2.85624,251203,MAX_Q
67.5,2302.57,0,24019.6,852.107,2.86253,250928,MAX_Q
67.6,2318.36,0,24103.4,854.143,2.86883,250653,MAX_Q
67.7,2334.24,0,24187.4,856.182,2.87514,250377,MAX_Q
67.8,2350.21,0,24271.7,858.225,2.88145,250102,MAX_Q
67.9,2366.27,0,24356.1,860.271,2.88778,249827,MAX_Q
68,2382.41,0,24440.7,862.32,2.89411,249552,MAX_Q
68.1,2398.65,0,24525.5,864.373,2.90045,249277,MAX_Q
68.2,2414.98,0,24610.5,866.429,2.90679,249002,MAX_Q
68.3,2431.4,0,24695.6,868.489,2.91315,248727,MAX_Q
68.4,2447.91,0,24781,870.552,2.91951,248452,MAX_Q
68.5,2464.51,0,24866.6,872.619,2.92588,248177,MAX_Q
68.6,2481.2,0,24952.3,874.689,2.93226,247902,MAX_Q
68.7,2497.99,0,25038.3,876.763,2.93865,247627,MAX_Q
68.8,2514.87,0,25124.4,878.84,2.94504,247352,MAX_Q
68.9,2531.84,0,25210.7,880.92,2.95145,247077,MAX_Q
69,2548.91,0,25297.3,883.004,2.95786,246802,MAX_Q
69.1,2566.07,0,25384,885.092,2.96428,246526,MAX_Q
69.2,2583.33,0,25470.9,887.183,2.9707,246251,MAX_Q
69.3,2600.68,0,25558,889.277,2.97714,245976,MAX_Q
69.4,2618.13,0,25645.3,891.375,2.98358,245701,MAX_Q
69.5,2635.67,0,25732.8,893.477,2.99003,245426,MAX_Q
69.6,2653.31,0,25820.5,895.582,2.99649,245151,MAX_Q
69.7,2671.05,0,25908.4,897.691,3.00296,244876,MAX_Q
69.8,2688.89,0,25996.5,899.803,3.00944,244601,MAX_Q
69.9,2706.82,0,26084.8,901.919,3.01592,244326,MAX_Q
70,2724.85,0,26173.3,904.038,3.02241,244051,MAX_Q
70.1,2742.98,0,26262,906.161,3.02891,243776,MAX_Q
70.2,2761.21,0,26350.8,908.287,3.03542,243501,MAX_Q
70.3,2779.54,0,26439.9,910.417,3.04193,243226,MAX_Q
70.4,2797.96,0,26529.2,912.55,3.04846,242951,MAX_Q
70.5,2816.49,0,26618.6,914.687,3.05499,242675,MAX_Q
70.6,2835.12,0,26708.3,916.828,3.06153,242400,MAX_Q
70.7,2853.85,0,26798.1,918.972,3.06808,242125,MAX_Q
70.8,2872.69,0,26888.2,921.119,3.07464,241850,MAX_Q
70.9,2891.62,0,26978.5,923.271,3.0812,241575,MAX_Q
71,2910.66,0,27068.9,925.426,3.08778,241300,MAX_Q
71.1,2929.8,0,27159.6,927.584,3.09436,241025,MAX_Q
71.2,2949.04,0,27250.4,929.746,3.10095,240750,MAX_Q
71.3,2968.39,0,27341.5,931.912,3.10754,240475,MAX_Q
71.4,2987.84,0,27432.7,934.081,3.11415,240200,MAX_Q
71.5,3007.4,0,27524.2,936.254,3.12076,239925,MAX_Q
71.6,3027.06,0,27615.8,938.431,3.12739,239650,MAX_Q
71.7,3046.83,0,27707.7,940.611,3.13402,239375,MAX_Q
71.8,3066.71,0,27799.7,942.795,3.14065,239100,MAX_Q
71.9,3086.69,0,27892,944.983,3.1473,238824,MAX_Q
72,3106.78,0,27984.4,947.174,3.15396,238549,MAX_Q
72.1,3126.98,0,28077.1,949.369,3.16062,238274,MAX_Q
72.2,3147.28,0,28169.9,951.567,3.16729,237999,MAX_Q
72.3,3167.7,0,28263,953.77,3.17397,237724,MAX_Q
72.4,3188.22,0,28356.2,955.976,3.18066,237449,MAX_Q
72.5,3208.85,0,28449.7,958.185,3.18736,237174,MAX_Q
72.6,3229.6,0,28543.3,960.399,3.19406,236899,MAX_Q
72.7,3250.45,0,28637.2,962.616,3.20078,236624,MAX_Q
72.8,3271.41,0,28731.3,964.837,3.2075,236349,MAX_Q
72.9,3292.49,0,28825.5,967.061,3.21423,236074,MAX_Q
73,3313.68,0,28920,969.289,3.22097,235799,MAX_Q
73.1,3334.98,0,29014.7,971.521,3.22771,235524,MAX_Q
73.2,3356.39,0,29109.5,973.757,3.23447,235249,MAX_Q
73.3,3377.92,0,29204.6,975.997,3.24123,234974,MAX_Q
73.4,3399.56,0,29299.9,978.24,3.248,234698,MAX_Q
73.5,3421.31,0,29395.4,980.487,3.25478,234423,MAX_Q
73.6,3443.18,0,29491.1,982.738,3.26157,234148,MAX_Q
73.7,3465.17,0,29587,984.993,3.26837,233873,MAX_Q
73.8,3487.27,0,29683.1,987.251,3.27517,233598,MAX_Q
73.9,3509.49,0,29779.4,989.513,3.28199,233323,MAX_Q
74,3531.83,0,29875.9,991.779,3.28881,233048,MAX_Q
74.1,3554.28,0,29972.6,994.049,3.29564,232773,MAX_Q
74.2,3576.85,0,30069.6,996.323,3.30248,232498,MAX_Q
74.3,3599.54,0,30166.7,998.6,3.30933,232223,MAX_Q
74.4,3622.35,0,30264,1000.88,3.31618,231948,MAX_Q
74.5,3645.27,0,30361.6,1003.17,3.32305,231673,MAX_Q
74.6,3668.32,0,30459.3,1005.46,3.32992,231398,MAX_Q
74.7,3691.49,0,30557.3,1007.75,3.3368,231123,MAX_Q
74.8,3714.78,0,30655.5,1010.05,3.34369,230847,MAX_Q
74.9,3738.19,0,30753.8,1012.35,3.35059,230572,MAX_Q
75,3761.72,0,30852.4,1014.65,3.3575,230297,MAX_Q
75.1,3785.38,0,30951.2,1016.96,3.36441,230022,MAX_Q
75.2,3809.16,0,31050.2,1019.27,3.37134,229747,MAX_Q
75.3,3833.06,0,31149.4,1021.59,3.37827,229472,MAX_Q
75.4,3857.08,0,31248.8,1023.91,3.38521,229197,MAX_Q
75.5,3881.24,0,31348.4,1026.23,3.39216,228922,MAX_Q
75.6,3905.51,0,31448.3,1028.56,3.39912,228647,MAX_Q
75.7,3929.91,0,31548.3,1030.89,3.40609,228372,MAX_Q
75.8,3954.44,0,31648.5,1033.23,3.41307,228097,MAX_Q
75.9,3979.1,0,31749,1035.57,3.42005,227822,MAX_Q
76,4003.88,0,31849.7,1037.91,3.42704,227547,MAX_Q
76.1,4028.79,0,31950.5,1040.26,3.43405,227272,MAX_Q
76.2,4053.83,0,32051.6,1042.61,3.44106,226996,MAX_Q
76.3,4079,0,32152.9,1044.96,3.44807,226721,MAX_Q
76.4,4104.29,0,32254.4,1047.32,3.4551,226446,MAX_Q
76.5,4129.72,0,32356.2,1049.69,3.46089,226171,MAX_Q
76.6,4155.28,0,32458.1,1052.06,3.46656,225896,MAX_Q
76.7,4180.97,0,32560.2,1054.43,3.47223,225621,MAX_Q
76.8,4206.79,0,32662.6,1056.8,3.47791,225346,MAX_Q
76.9,4232.74,0,32765.2,1059.18,3.48359,225071,MAX_Q
77,4258.83,0,32867.9,1061.57,3.48928,224796,MAX_Q
77.1,4285.05,0,32970.9,1063.95,3.49497,224521,MAX_Q
77.2,4311.4,0,33074.1,1066.35,3.50066,224246,MAX_Q
77.3,4337.89,0,33177.6,1068.74,3.50635,223971,MAX_Q
77.4,4364.51,0,33281.2,1071.14,3.51205,223696,MAX_Q
77.5,4391.27,0,33385,1073.55,3.51775,223421,MAX_Q
77.6,4418.16,0,33489.1,1075.95,3.52345,223145,MAX_Q
77.7,4445.2,0,33593.3,1078.37,3.52916,222870,MAX_Q
77.8,4472.36,0,33697.8,1080.78,3.53487,222595,MAX_Q
77.9,4499.67,0,33802.5,1083.2,3.54059,222320,MAX_Q
78,4527.12,0,33907.4,1085.63,3.5463,222045,MAX_Q
78.1,4554.7,0,34012.6,1088.06,3.55202,221770,MAX_Q
78.2,4582.43,0,34117.9,1090.49,3.55775,221495,MAX_Q
78.3,4610.29,0,34223.5,1092.93,3.56347,221220,MAX_Q
78.4,4638.3,0,34329.2,1095.37,3.5692,220945,MAX_Q
78.5,4666.44,0,34435.2,1097.81,3.57494,220670,MAX_Q
78.6,4694.73,0,34541.4,1100.26,3.58068,220395,MAX_Q
78.7,4723.16,0,34647.8,1102.71,3.58642,220120,MAX_Q
78.8,4751.74,0,34754.5,1105.17,3.59216,219845,MAX_Q
78.9,4780.46,0,34861.3,1107.63,3.59791,219570,MAX_Q
79,4809.32,0,34968.4,1110.1,3.60366,219294,MAX_Q
79.1,4838.33,0,35075.7,1112.57,3.60941,219019,MAX_Q
79.2,4867.48,0,35183.2,1115.04,3.61517,218744,MAX_Q
79.3,4896.78,0,35290.9,1117.52,3.62093,218469,MAX_Q
79.4,4926.23,0,35398.8,1120.01,3.62669,218194,MAX_Q
79.5,4955.82,0,35506.9,1122.49,3.63246,217919,MAX_Q
79.6,4985.56,0,35615.3,1124.99,3.63823,217644,MAX_Q
79.7,5015.45,0,35723.9,1127.48,3.644,217369,MAX_Q
79.8,5045.49,0,35832.7,1129.98,3.64978,217094,MAX_Q
79.9,5075.68,0,35941.7,1132.49,3.65556,216819,MAX_Q
80,5106.02,0,36051,1134.99,3.66135,216544,MAX_Q
80.1,5136.51,0,36160.4,1137.51,3.66713,216269,MAX_Q
80.2,5167.16,0,36270.1,1140.02,3.67292,215994,MAX_Q
80.3,5197.95,0,36380,1142.55,3.67872,215719,MAX_Q
80.4,5228.9,0,36490.1,1145.07,3.68452,215444,MAX_Q
80.5,5260,0,36600.4,1147.6,3.69032,215168,MAX_Q
80.6,5291.26,0,36711,1150.14,3.69612,214893,MAX_Q
80.7,5322.67,0,36821.8,1152.67,3.70193,214618,MAX_Q
80.8,5354.24,0,36932.8,1155.22,3.70775,214343,MAX_Q
80.9,5385.96,0,37044,1157.77,3.71356,214068,MAX_Q
81,5417.84,0,37155.4,1160.32,3.71938,213793,MAX_Q
81.1,5449.88,0,37267.1,1162.87,3.7252,213518,MAX_Q
81.2,5482.07,0,37378.9,1165.43,3.73103,213243,MAX_Q
81.3,5514.43,0,37491,1168,3.73686,212968,MAX_Q
81.4,5546.94,0,37603.3,1170.57,3.74269,212693,MAX_Q
81.5,5579.61,0,37715.9,1173.14,3.74853,212418,MAX_Q
81.6,5612.45,0,37828.6,1175.72,3.75437,212143,MAX_Q
81.7,5645.44,0,37941.6,1178.3,3.76021,211868,MAX_Q
81.8,5678.6,0,38054.8,1180.89,3.76606,211593,MAX_Q
81.9,5711.92,0,38168.3,1183.48,3.77191,211317,MAX_Q
82,5745.41,0,38281.9,1186.08,3.77777,211042,MAX_Q
82.1,5779.05,0,38395.8,1188.68,3.78363,210767,MAX_Q
82.2,5812.87,0,38509.9,1191.28,3.78949,210492,MAX_Q
82.3,5846.84,0,38624.2,1193.89,3.79536,210217,MAX_Q
82.4,5880.99,0,38738.7,1196.51,3.80123,209942,MAX_Q
82.5,5915.3,0,38853.5,1199.13,3.8071,209667,MAX_Q
82.6,5949.77,0,38968.5,1201.75,3.81298,209392,MAX_Q
82.7,5984.42,0,39083.7,1204.38,3.81886,209117,MAX_Q
82.8,6019.23,0,39199.1,1207.01,3.82474,208842,MAX_Q
82.9,6054.22,0,39314.8,1209.65,3.83063,208567,MAX_Q
83,6089.37,0,39430.7,1212.29,3.83652,208292,MAX_Q
83.1,6124.7,0,39546.8,1214.93,3.84242,208017,MAX_Q
83.2,6160.19,0,39663.1,1217.58,3.84832,207742,MAX_Q
83.3,6195.86,0,39779.6,1220.24,3.85422,207466,MAX_Q
83.4,6231.7,0,39896.4,1222.9,3.86013,207191,MAX_Q
83.5,6267.71,0,40013.4,1225.56,3.86604,206916,MAX_Q
83.6,6303.9,0,40130.7,1228.23,3.87195,206641,MAX_Q
83.7,6340.27,0,40248.1,1230.9,3.87787,206366,MAX_Q
83.8,6376.81,0,40365.8,1233.58,3.88379,206091,MAX_Q
83.9,6413.52,0,40483.7,1236.26,3.88972,205816,MAX_Q
84,6450.41,0,40601.8,1238.95,3.89565,205541,MAX_Q
84.1,6487.49,0,40720.2,1241.64,3.90158,205266,MAX_Q
84.2,6524.73,0,40838.8,1244.34,3.90752,204991,MAX_Q
84.3,6562.16,0,40957.6,1247.04,3.91346,204716,MAX_Q
84.4,6599.77,0,41076.6,1249.75,3.91941,204441,MAX_Q
84.5,6637.56,0,41195.9,1252.46,3.92536,204166,MAX_Q
84.6,6675.53,0,41315.4,1255.17,3.93131,203891,MAX_Q
84.7,6713.68,0,41435.1,1257.89,3.93727,203615,MAX_Q
84.8,6752.02,0,41555.1,1260.62,3.94323,203340,MAX_Q
84.9,6790.54,0,41675.3,1263.35,3.9492,203065,MAX_Q
85,6829.24,0,41795.7,1266.08,3.95517,202790,MAX_Q
85.1,6868.13,0,41916.3,1268.82,3.96114,202515,MAX_Q
85.2,6907.2,0,42037.1,1271.57,3.96712,202240,MAX_Q
85.3,6946.46,0,42158.2,1274.32,3.9731,201965,MAX_Q
85.4,6985.91,0,42279.6,1277.07,3.97908,201690,MAX_Q
85.5,7025.54,0,42401.1,1279.83,3.98507,201415,MAX_Q
